Time,Knee Angle,Thigh Roll,Thigh Pitch,Calf Roll,Calf Pitch
506.22,-13.61,-31.95,-9.76,-8.50,3.86
506.22,-13.54,-31.95,-9.76,-8.49,3.78
506.25,-13.29,-32.08,-9.51,-8.49,3.78
506.25,-13.20,-32.08,-9.51,-8.48,3.70
506.27,-13.12,-32.12,-9.42,-8.48,3.70
506.28,-13.03,-32.14,-9.33,-8.48,3.70
506.28,-12.86,-32.14,-9.33,-8.47,3.53
506.28,-12.46,-32.14,-9.33,-8.44,3.13
506.31,-12.37,-32.16,-9.24,-8.44,3.13
506.32,-12.29,-32.17,-9.16,-8.44,3.13
506.33,-12.05,-32.25,-8.92,-8.44,3.13
506.33,-12.04,-32.25,-8.92,-8.44,3.12
506.36,-12.02,-32.27,-8.90,-8.44,3.12
506.37,-12.02,-32.29,-8.90,-8.44,3.12
506.38,-12.03,-32.32,-8.91,-8.44,3.12
506.39,-12.05,-32.34,-8.93,-8.44,3.12
506.39,-12.04,-32.34,-8.93,-8.45,3.11
506.39,-12.04,-32.34,-8.93,-8.45,3.11
506.43,-12.12,-32.43,-9.01,-8.45,3.11
506.43,-12.14,-32.43,-9.01,-8.46,3.13
506.45,-12.17,-32.45,-9.04,-8.46,3.13
506.45,-12.20,-32.45,-9.04,-8.48,3.16
506.47,-12.22,-32.47,-9.06,-8.48,3.16
506.48,-12.25,-32.47,-9.09,-8.48,3.16
506.49,-12.28,-32.46,-9.12,-8.48,3.16
506.51,-12.31,-32.45,-9.15,-8.48,3.16
506.52,-12.35,-32.43,-9.18,-8.48,3.16
506.53,-12.38,-32.40,-9.21,-8.48,3.16
506.53,-12.42,-32.40,-9.21,-8.49,3.20
506.55,-12.44,-32.37,-9.24,-8.49,3.20
506.56,-12.45,-32.35,-9.25,-8.49,3.20
506.56,-12.51,-32.35,-9.25,-8.50,3.26
506.56,-12.98,-32.35,-9.25,-8.55,3.72
506.60,-13.02,-32.33,-9.30,-8.55,3.72
506.61,-13.06,-32.33,-9.34,-8.55,3.72
506.62,-13.11,-32.34,-9.38,-8.55,3.72
506.63,-13.16,-32.37,-9.44,-8.55,3.72
506.64,-13.22,-32.40,-9.50,-8.55,3.72
506.65,-13.29,-32.44,-9.56,-8.55,3.72
506.65,-13.53,-32.44,-9.56,-8.58,3.96
506.68,-13.59,-32.47,-9.63,-8.58,3.96
506.69,-13.88,-32.58,-9.91,-8.58,3.96
506.70,-13.91,-32.57,-9.95,-8.58,3.96
506.71,-13.93,-32.57,-9.97,-8.58,3.96
506.71,-14.01,-32.57,-9.97,-8.59,4.04
506.71,-14.23,-32.57,-9.97,-8.52,4.25
506.71,-14.47,-32.57,-9.97,-8.40,4.49
506.76,-14.48,-32.59,-9.98,-8.40,4.49
506.77,-14.47,-32.62,-9.98,-8.40,4.49
506.77,-14.55,-32.62,-9.98,-8.36,4.57
506.80,-14.53,-32.67,-9.96,-8.36,4.57
506.80,-14.60,-32.67,-9.96,-8.34,4.64
506.80,-14.66,-32.67,-9.96,-8.32,4.70
506.83,-14.66,-32.67,-9.96,-8.32,4.70
506.83,-14.70,-32.67,-9.96,-8.32,4.73
506.85,-14.68,-32.72,-9.94,-8.32,4.73
506.86,-14.65,-32.79,-9.91,-8.32,4.73
506.87,-14.62,-32.85,-9.88,-8.32,4.73
506.89,-14.59,-32.90,-9.85,-8.32,4.73
506.89,-14.60,-32.90,-9.85,-8.38,4.75
506.91,-14.55,-32.97,-9.80,-8.38,4.75
506.91,-14.53,-32.97,-9.80,-8.40,4.74
506.93,-14.51,-32.97,-9.78,-8.40,4.74
506.93,-14.46,-32.97,-9.78,-8.46,4.68
506.95,-14.44,-32.96,-9.75,-8.46,4.68
506.95,-14.42,-32.96,-9.75,-8.47,4.67
506.95,-14.33,-32.96,-9.75,-8.42,4.58
506.99,-14.26,-32.92,-9.68,-8.42,4.58
507.00,-14.21,-32.89,-9.63,-8.42,4.58
507.00,-14.20,-32.89,-9.63,-8.40,4.57
507.02,-14.06,-32.83,-9.49,-8.40,4.57
507.04,-13.87,-32.75,-9.30,-8.40,4.57
507.05,-13.83,-32.73,-9.26,-8.40,4.57
507.06,-13.79,-32.72,-9.22,-8.40,4.57
507.07,-13.76,-32.72,-9.19,-8.40,4.57
507.08,-13.73,-32.72,-9.16,-8.40,4.57
507.09,-13.71,-32.73,-9.14,-8.40,4.57
507.10,-13.74,-32.76,-9.17,-8.40,4.57
507.12,-13.79,-32.79,-9.22,-8.40,4.57
507.12,-13.65,-32.79,-9.22,-8.38,4.44
507.12,-13.60,-32.79,-9.22,-8.42,4.39
507.15,-13.66,-32.81,-9.27,-8.42,4.39
507.15,-13.55,-32.81,-9.27,-8.52,4.28
507.17,-13.64,-32.85,-9.35,-8.52,4.28
507.17,-13.59,-32.85,-9.35,-8.57,4.23
507.19,-13.62,-32.87,-9.38,-8.57,4.23
507.21,-13.63,-32.89,-9.40,-8.57,4.23
507.21,-13.55,-32.89,-9.40,-8.64,4.16
507.21,-13.53,-32.89,-9.40,-8.66,4.14
507.24,-13.53,-32.91,-9.39,-8.66,4.14
507.25,-13.50,-32.93,-9.36,-8.66,4.14
507.26,-13.45,-32.94,-9.32,-8.66,4.14
507.27,-13.40,-32.94,-9.26,-8.66,4.14
507.27,-13.38,-32.94,-9.26,-8.68,4.12
507.30,-13.32,-32.94,-9.20,-8.68,4.12
507.30,-13.33,-32.94,-9.20,-8.68,4.13
507.32,-13.26,-32.93,-9.13,-8.68,4.13
507.33,-13.20,-32.91,-9.07,-8.68,4.13
507.34,-13.15,-32.90,-9.02,-8.68,4.13
507.36,-13.12,-32.88,-8.99,-8.68,4.13
507.37,-13.09,-32.86,-8.96,-8.68,4.13
507.37,-13.17,-32.86,-8.96,-8.73,4.20
507.39,-13.17,-32.86,-8.96,-8.73,4.20
507.39,-13.29,-32.86,-8.96,-8.81,4.32
507.41,-13.27,-32.91,-8.94,-8.81,4.32
507.42,-13.22,-32.98,-8.90,-8.81,4.32
507.42,-13.26,-32.98,-8.90,-8.83,4.36
507.42,-13.29,-32.98,-8.90,-8.84,4.40
507.42,-13.37,-32.98,-8.90,-8.73,4.47
507.42,-13.48,-32.98,-8.90,-8.56,4.58
507.48,-13.50,-33.00,-8.92,-8.56,4.58
507.48,-13.54,-33.00,-8.92,-8.51,4.62
507.48,-13.60,-33.00,-8.92,-8.37,4.68
507.52,-13.63,-33.01,-8.95,-8.37,4.68
507.52,-13.57,-33.01,-8.95,-8.28,4.62
507.54,-13.64,-33.01,-9.02,-8.28,4.62
507.54,-13.47,-33.01,-9.02,-8.26,4.45
507.56,-13.50,-33.00,-9.05,-8.26,4.45
507.57,-13.53,-33.00,-9.08,-8.26,4.45
507.59,-13.58,-32.98,-9.13,-8.26,4.45
507.60,-13.70,-32.96,-9.25,-8.26,4.45
507.60,-13.62,-32.96,-9.25,-8.29,4.37
507.62,-13.69,-32.97,-9.32,-8.29,4.37
507.63,-13.74,-32.99,-9.37,-8.29,4.37
507.64,-13.79,-33.03,-9.42,-8.29,4.37
507.64,-13.48,-33.03,-9.42,-8.42,4.06
507.67,-13.51,-33.08,-9.45,-8.42,4.06
507.67,-13.64,-33.08,-9.45,-8.43,4.20
507.69,-13.66,-33.14,-9.46,-8.43,4.20
507.69,-13.83,-33.14,-9.46,-8.34,4.37
507.71,-13.84,-33.19,-9.47,-8.34,4.37
507.71,-13.88,-33.19,-9.47,-8.30,4.41
507.71,-13.93,-33.19,-9.47,-8.25,4.46
507.75,-13.92,-33.23,-9.46,-8.25,4.46
507.75,-13.88,-33.23,-9.46,-8.25,4.41
507.75,-13.85,-33.23,-9.46,-8.26,4.39
507.75,-13.84,-33.23,-9.46,-8.26,4.37
507.80,-13.82,-33.26,-9.45,-8.26,4.37
507.81,-13.80,-33.28,-9.43,-8.26,4.37
507.82,-13.78,-33.30,-9.41,-8.26,4.37
507.83,-13.76,-33.31,-9.38,-8.26,4.37
507.84,-13.74,-33.31,-9.37,-8.26,4.37
507.85,-13.74,-33.31,-9.36,-8.26,4.37
507.86,-13.76,-33.31,-9.38,-8.26,4.37
507.86,-13.60,-33.31,-9.38,-8.30,4.21
507.89,-13.62,-33.30,-9.41,-8.30,4.21
507.89,-13.58,-33.30,-9.41,-8.30,4.17
507.91,-13.61,-33.30,-9.44,-8.30,4.17
507.91,-13.56,-33.30,-9.44,-8.27,4.12
507.93,-13.59,-33.29,-9.47,-8.27,4.12
507.93,-13.57,-33.29,-9.47,-8.25,4.10
507.96,-13.71,-33.22,-9.61,-8.25,4.10
507.97,-13.76,-33.18,-9.66,-8.25,4.10
507.97,-13.74,-33.18,-9.66,-8.23,4.07
507.99,-13.91,-33.05,-9.83,-8.23,4.07
508.00,-13.96,-33.00,-9.89,-8.23,4.07
508.00,-13.89,-33.00,-9.89,-8.21,4.00
508.02,-13.94,-32.96,-9.93,-8.21,4.00
508.02,-14.05,-32.96,-9.93,-8.41,4.12
508.05,-14.09,-32.92,-9.98,-8.41,4.12
508.05,-14.20,-32.92,-9.98,-8.43,4.23
508.07,-14.23,-32.89,-10.01,-8.43,4.23
508.07,-14.30,-32.89,-10.01,-8.44,4.29
508.07,-14.36,-32.89,-10.01,-8.45,4.35
508.10,-14.41,-32.83,-10.06,-8.45,4.35
508.10,-14.46,-32.83,-10.06,-8.45,4.40
508.12,-14.48,-32.81,-10.08,-8.45,4.40
508.12,-14.51,-32.81,-10.08,-8.45,4.43
508.15,-14.62,-32.72,-10.19,-8.45,4.43
508.15,-14.62,-32.72,-10.19,-8.44,4.43
508.17,-14.76,-32.62,-10.32,-8.44,4.43
508.18,-14.89,-32.54,-10.46,-8.44,4.43
508.19,-14.93,-32.52,-10.50,-8.44,4.43
508.21,-14.96,-32.50,-10.53,-8.44,4.43
508.21,-14.95,-32.50,-10.53,-8.43,4.42
508.23,-15.00,-32.44,-10.58,-8.43,4.42
508.23,-14.92,-32.44,-10.58,-8.40,4.34
508.25,-14.94,-32.40,-10.61,-8.40,4.34
508.25,-14.82,-32.40,-10.61,-8.34,4.22
508.28,-14.84,-32.36,-10.62,-8.34,4.22
508.28,-14.69,-32.36,-10.62,-8.26,4.07
508.30,-14.70,-32.33,-10.62,-8.26,4.07
508.30,-14.65,-32.33,-10.62,-8.27,4.03
508.32,-14.65,-32.30,-10.62,-8.27,4.03
508.33,-14.63,-32.27,-10.60,-8.27,4.03
508.34,-14.59,-32.25,-10.56,-8.27,4.03
508.36,-14.57,-32.25,-10.55,-8.27,4.03
508.37,-14.55,-32.24,-10.52,-8.27,4.03
508.38,-14.63,-32.26,-10.60,-8.27,4.03
508.39,-14.65,-32.27,-10.62,-8.27,4.03
508.40,-14.67,-32.28,-10.65,-8.27,4.03
508.40,-14.67,-32.28,-10.65,-8.27,4.02
508.42,-14.69,-32.29,-10.67,-8.27,4.02
508.42,-14.63,-32.29,-10.67,-8.25,3.96
508.45,-14.65,-32.30,-10.69,-8.25,3.96
508.45,-14.62,-32.30,-10.69,-8.24,3.93
508.45,-14.59,-32.30,-10.69,-8.24,3.89
508.48,-14.59,-32.30,-10.70,-8.24,3.89
508.48,-14.56,-32.30,-10.70,-8.23,3.86
508.48,-14.52,-32.30,-10.70,-8.23,3.82
508.48,-14.48,-32.30,-10.70,-8.23,3.78
508.48,-14.40,-32.30,-10.70,-8.24,3.71
508.54,-14.38,-32.27,-10.68,-8.24,3.71
508.55,-14.36,-32.26,-10.66,-8.24,3.71
508.55,-14.24,-32.26,-10.66,-8.21,3.59
508.55,-14.20,-32.26,-10.66,-8.14,3.55
508.59,-14.18,-32.23,-10.63,-8.14,3.55
508.60,-14.15,-32.21,-10.60,-8.14,3.55
508.60,-14.20,-32.21,-10.60,-8.07,3.60
508.60,-14.23,-32.21,-10.60,-8.05,3.63
508.63,-14.19,-32.13,-10.56,-8.05,3.63
508.63,-14.22,-32.13,-10.56,-8.03,3.66
508.63,-14.26,-32.13,-10.56,-8.01,3.70
508.63,-14.27,-32.13,-10.56,-8.00,3.71
508.68,-14.25,-32.09,-10.55,-8.00,3.71
508.68,-14.26,-32.09,-10.55,-7.99,3.71
508.70,-14.25,-32.04,-10.54,-7.99,3.71
508.70,-14.25,-32.04,-10.54,-8.00,3.72
508.73,-14.23,-31.90,-10.51,-8.00,3.72
508.73,-14.23,-31.90,-10.51,-8.01,3.71
508.75,-14.21,-31.87,-10.50,-8.01,3.71
508.75,-14.22,-31.87,-10.50,-8.07,3.72
508.77,-14.21,-31.77,-10.49,-8.07,3.72
508.77,-14.22,-31.77,-10.49,-8.07,3.73
508.79,-14.24,-31.77,-10.51,-8.07,3.73
508.79,-14.25,-31.77,-10.51,-8.06,3.74
508.82,-14.27,-31.77,-10.53,-8.06,3.74
508.83,-14.29,-31.78,-10.55,-8.06,3.74
508.83,-14.30,-31.78,-10.55,-8.04,3.74
508.85,-14.32,-31.78,-10.57,-8.04,3.74
508.85,-14.36,-31.78,-10.57,-7.94,3.78
508.87,-14.37,-31.79,-10.59,-7.94,3.78
508.87,-14.40,-31.79,-10.59,-7.80,3.80
508.90,-14.41,-31.80,-10.61,-7.80,3.80
508.90,-14.41,-31.80,-10.61,-7.76,3.80
508.90,-14.42,-31.80,-10.61,-7.69,3.81
508.93,-14.41,-31.81,-10.60,-7.69,3.81
508.93,-14.42,-31.81,-10.60,-7.66,3.82
508.96,-14.39,-31.83,-10.57,-7.66,3.82
508.97,-14.35,-31.86,-10.53,-7.66,3.82
508.97,-14.36,-31.86,-10.53,-7.60,3.84
508.99,-14.33,-31.90,-10.49,-7.60,3.84
508.99,-14.32,-31.90,-10.49,-7.56,3.83
508.99,-14.32,-31.90,-10.49,-7.56,3.82
508.99,-14.28,-31.90,-10.49,-7.57,3.79
509.04,-14.27,-31.92,-10.47,-7.57,3.79
509.05,-14.25,-31.95,-10.45,-7.57,3.79
509.05,-14.28,-31.95,-10.45,-7.56,3.83
509.07,-14.26,-31.97,-10.43,-7.56,3.83
509.07,-14.40,-31.97,-10.43,-7.55,3.96
509.10,-14.37,-32.00,-10.41,-7.55,3.96
509.10,-14.40,-32.00,-10.41,-7.56,3.99
509.12,-14.38,-32.04,-10.39,-7.56,3.99
509.12,-14.57,-32.04,-10.39,-7.64,4.18
509.14,-14.54,-32.11,-10.36,-7.64,4.18
509.14,-14.57,-32.11,-10.36,-7.67,4.21
509.16,-14.56,-32.13,-10.35,-7.67,4.21
509.17,-14.55,-32.16,-10.35,-7.67,4.21
509.17,-14.59,-32.16,-10.35,-7.71,4.25
509.20,-14.60,-32.17,-10.35,-7.71,4.25
509.20,-14.61,-32.17,-10.35,-7.72,4.26
509.22,-14.62,-32.18,-10.37,-7.72,4.26
509.23,-14.74,-32.20,-10.48,-7.72,4.26
509.23,-14.75,-32.20,-10.48,-7.74,4.27
509.25,-14.76,-32.20,-10.49,-7.74,4.27
509.25,-14.75,-32.20,-10.49,-7.75,4.25
509.28,-14.75,-32.21,-10.50,-7.75,4.25
509.28,-14.74,-32.21,-10.50,-7.76,4.24
509.30,-14.74,-32.21,-10.49,-7.76,4.24
509.30,-14.72,-32.21,-10.49,-7.77,4.23
509.30,-14.72,-32.21,-10.49,-7.78,4.22
509.33,-14.78,-32.14,-10.56,-7.78,4.22
509.33,-14.78,-32.14,-10.56,-7.78,4.22
509.36,-15.21,-32.13,-10.99,-7.78,4.22
509.37,-15.33,-32.43,-11.11,-7.78,4.22
509.37,-15.31,-32.43,-11.11,-7.79,4.21
509.39,-15.30,-32.55,-11.09,-7.79,4.21
509.39,-15.29,-32.55,-11.09,-7.77,4.20
509.41,-15.20,-32.73,-11.00,-7.77,4.20
509.41,-15.17,-32.73,-11.00,-7.75,4.17
509.43,-15.10,-32.77,-10.93,-7.75,4.17
509.45,-15.02,-32.77,-10.85,-7.75,4.17
509.45,-14.95,-32.77,-10.85,-7.77,4.10
509.45,-14.86,-32.77,-10.85,-7.82,4.01
509.45,-14.67,-32.77,-10.85,-7.98,3.82
509.45,-14.62,-32.77,-10.85,-8.08,3.77
509.51,-14.54,-32.75,-10.77,-8.08,3.77
509.51,-14.52,-32.75,-10.77,-8.16,3.75
509.51,-14.51,-32.75,-10.77,-8.24,3.74
509.51,-14.60,-32.75,-10.77,-8.35,3.82
509.55,-14.54,-32.71,-10.71,-8.35,3.82
509.55,-14.73,-32.71,-10.71,-8.14,4.02
509.57,-14.67,-32.64,-10.66,-8.14,4.02
509.57,-14.79,-32.64,-10.66,-7.85,4.14
509.57,-14.85,-32.64,-10.66,-7.76,4.19
509.57,-14.98,-32.64,-10.66,-7.58,4.32
509.62,-14.67,-32.42,-10.36,-7.58,4.32
509.62,-14.76,-32.42,-10.36,-7.49,4.41
509.64,-13.76,-32.40,-9.36,-7.49,4.41
509.64,-13.85,-32.40,-9.36,-7.41,4.49
509.67,-13.79,-32.35,-9.30,-7.41,4.49
509.67,-13.92,-32.35,-9.30,-7.19,4.62
509.67,-13.91,-32.35,-9.30,-7.11,4.61
509.70,-13.83,-32.14,-9.23,-7.11,4.61
509.71,-13.88,-32.14,-9.28,-7.11,4.61
509.72,-14.03,-32.27,-9.42,-7.11,4.61
509.72,-14.00,-32.27,-9.42,-6.92,4.58
509.75,-14.10,-32.38,-9.51,-6.92,4.58
509.75,-14.09,-32.38,-9.51,-6.84,4.57
509.77,-14.43,-32.79,-9.86,-6.84,4.57
509.78,-14.68,-33.06,-10.11,-6.84,4.57
509.78,-14.66,-33.06,-10.11,-6.77,4.55
509.80,-14.76,-33.13,-10.21,-6.77,4.55
509.80,-14.73,-33.13,-10.21,-6.74,4.52
509.83,-14.79,-33.17,-10.27,-6.74,4.52
509.84,-14.83,-33.20,-10.31,-6.74,4.52
509.85,-14.83,-33.24,-10.31,-6.74,4.52
509.85,-14.79,-33.24,-10.31,-6.74,4.48
509.85,-14.66,-33.24,-10.31,-6.87,4.35
509.88,-14.63,-33.25,-10.28,-6.87,4.35
509.88,-14.55,-33.25,-10.28,-7.00,4.28
509.91,-14.50,-33.24,-10.22,-7.00,4.28
509.92,-14.37,-33.29,-10.09,-7.00,4.28
509.93,-14.37,-33.30,-10.10,-7.00,4.28
509.93,-14.13,-33.30,-10.10,-7.46,4.04
509.96,-14.15,-33.31,-10.11,-7.46,4.04
509.97,-14.17,-33.34,-10.13,-7.46,4.04
509.97,-14.00,-33.34,-10.13,-7.89,3.87
509.97,-14.00,-33.34,-10.13,-8.00,3.87
510.00,-14.05,-33.38,-10.18,-8.00,3.87
510.01,-14.13,-33.32,-10.25,-8.00,3.87
510.01,-14.27,-33.32,-10.25,-8.21,4.01
510.04,-14.36,-33.20,-10.35,-8.21,4.01
510.04,-14.45,-33.20,-10.35,-8.25,4.10
510.04,-14.64,-33.20,-10.35,-8.34,4.29
510.07,-14.75,-33.06,-10.46,-8.34,4.29
510.07,-14.77,-33.06,-10.46,-8.38,4.31
510.10,-14.88,-32.93,-10.57,-8.38,4.31
510.11,-14.98,-32.78,-10.67,-8.38,4.31
510.12,-15.07,-32.64,-10.76,-8.38,4.31
510.13,-15.34,-32.25,-11.03,-8.38,4.31
510.13,-15.33,-32.25,-11.03,-8.46,4.30
510.13,-15.31,-32.25,-11.03,-8.49,4.28
510.13,-15.12,-32.25,-11.03,-8.53,4.09
510.18,-15.18,-32.07,-11.09,-8.53,4.09
510.19,-15.24,-31.98,-11.15,-8.53,4.09
510.19,-15.15,-31.98,-11.15,-8.53,4.00
510.19,-14.96,-31.98,-11.15,-8.51,3.81
510.22,-14.94,-32.09,-11.12,-8.51,3.81
510.22,-14.68,-32.09,-11.12,-8.45,3.56
510.25,-14.66,-32.22,-11.10,-8.45,3.56
510.26,-14.72,-32.18,-11.16,-8.45,3.56
510.27,-14.79,-32.06,-11.23,-8.45,3.56
510.28,-14.81,-31.89,-11.25,-8.45,3.56
510.28,-14.75,-31.89,-11.25,-8.42,3.50
510.30,-14.78,-31.66,-11.28,-8.42,3.50
510.30,-14.72,-31.66,-11.28,-8.39,3.44
510.33,-14.75,-31.45,-11.31,-8.39,3.44
510.34,-14.78,-31.26,-11.34,-8.39,3.44
510.35,-14.83,-30.97,-11.39,-8.39,3.44
510.36,-14.80,-30.84,-11.36,-8.39,3.44
510.37,-14.76,-30.67,-11.32,-8.39,3.44
510.38,-14.72,-30.51,-11.28,-8.39,3.44
510.38,-14.59,-30.51,-11.28,-8.35,3.30
510.41,-14.55,-30.37,-11.25,-8.35,3.30
510.41,-14.51,-30.37,-11.25,-8.34,3.27
510.41,-14.48,-30.37,-11.25,-8.35,3.24
510.41,-14.46,-30.37,-11.25,-8.35,3.21
510.41,-14.43,-30.37,-11.25,-8.35,3.18
510.41,-14.37,-30.37,-11.25,-8.39,3.13
510.41,-14.34,-30.37,-11.25,-8.41,3.10
510.41,-14.32,-30.37,-11.25,-8.44,3.08
510.41,-14.33,-30.37,-11.25,-8.48,3.08
510.41,-14.35,-30.37,-11.25,-8.49,3.10
510.41,-14.36,-30.37,-11.25,-8.49,3.12
510.41,-14.42,-30.37,-11.25,-8.53,3.18
510.41,-14.46,-30.37,-11.25,-8.53,3.21
510.41,-14.50,-30.37,-11.25,-8.54,3.25
510.41,-14.50,-30.37,-11.25,-8.54,3.25
510.41,-14.50,-30.37,-11.25,-8.55,3.25
510.41,-14.50,-30.37,-11.25,-8.57,3.25
510.41,-14.50,-30.37,-11.25,-8.57,3.25
510.41,-14.50,-30.37,-11.25,-8.57,3.25
510.41,-14.50,-30.37,-11.25,-8.59,3.26
510.41,-14.48,-30.37,-11.25,-8.64,3.24
510.41,-14.47,-30.37,-11.25,-8.66,3.23
510.41,-14.46,-30.37,-11.25,-8.73,3.22
510.41,-14.47,-30.37,-11.25,-8.79,3.22
510.41,-14.46,-30.37,-11.25,-8.81,3.22
510.41,-14.41,-30.37,-11.25,-8.89,3.16
510.41,-14.41,-30.37,-11.25,-8.94,3.16
510.41,-14.41,-30.37,-11.25,-8.96,3.17
510.41,-14.40,-30.37,-11.25,-9.00,3.15
510.41,-14.38,-30.37,-11.25,-9.02,3.13
510.41,-14.37,-30.37,-11.25,-9.03,3.13
510.41,-14.44,-30.37,-11.25,-9.00,3.20
510.41,-14.45,-30.37,-11.25,-8.99,3.20
510.41,-14.46,-30.37,-11.25,-8.98,3.21
510.41,-14.44,-30.37,-11.25,-8.99,3.19
510.41,-14.43,-30.37,-11.25,-8.98,3.18
510.41,-14.47,-30.37,-11.25,-8.97,3.22
510.41,-14.56,-30.37,-11.25,-8.91,3.32
510.41,-14.57,-30.37,-11.25,-8.87,3.32
510.41,-14.57,-30.37,-11.25,-8.86,3.32
510.41,-14.58,-30.37,-11.25,-8.86,3.33
510.41,-14.59,-30.37,-11.25,-8.86,3.35
510.41,-14.62,-30.37,-11.25,-8.86,3.37
510.41,-14.62,-30.37,-11.25,-8.85,3.38
510.41,-14.63,-30.37,-11.25,-8.84,3.38
510.41,-14.62,-30.37,-11.25,-8.84,3.37
510.41,-14.61,-30.37,-11.25,-8.83,3.37
510.41,-14.60,-30.37,-11.25,-8.83,3.36
510.41,-14.59,-30.37,-11.25,-8.82,3.35
510.41,-14.54,-30.37,-11.25,-8.84,3.29
510.41,-14.51,-30.37,-11.25,-8.87,3.26
510.41,-14.49,-30.37,-11.25,-8.91,3.24
510.41,-14.46,-30.37,-11.25,-8.95,3.22
510.41,-14.44,-30.37,-11.25,-9.01,3.19
510.41,-14.42,-30.37,-11.25,-9.03,3.18
510.41,-14.42,-30.37,-11.25,-9.04,3.17
510.41,-14.42,-30.37,-11.25,-9.04,3.18
510.41,-14.44,-30.37,-11.25,-9.03,3.20
510.41,-14.48,-30.37,-11.25,-9.01,3.24
510.41,-14.52,-30.37,-11.25,-8.98,3.27
510.41,-14.55,-30.37,-11.25,-8.94,3.31
510.41,-14.65,-30.37,-11.25,-8.85,3.40
510.41,-14.68,-30.37,-11.25,-8.82,3.44
510.41,-14.71,-30.37,-11.25,-8.79,3.46
510.41,-14.72,-30.37,-11.25,-8.77,3.47
510.41,-14.72,-30.37,-11.25,-8.73,3.48
510.41,-14.71,-30.37,-11.25,-8.71,3.46
510.41,-14.68,-30.37,-11.25,-8.69,3.44
510.41,-14.65,-30.37,-11.25,-8.68,3.40
510.41,-14.60,-30.37,-11.25,-8.66,3.35
510.41,-14.51,-30.37,-11.25,-8.64,3.27
510.41,-14.43,-30.37,-11.25,-8.63,3.18
510.41,-14.35,-30.37,-11.25,-8.64,3.11
510.41,-14.21,-30.37,-11.25,-8.66,2.97
510.41,-14.14,-30.37,-11.25,-8.68,2.89
510.41,-14.07,-30.37,-11.25,-8.71,2.83
510.41,-14.02,-30.37,-11.25,-8.73,2.78
510.41,-14.00,-30.37,-11.25,-8.75,2.75
510.41,-13.98,-30.37,-11.25,-8.77,2.74
510.41,-13.97,-30.37,-11.25,-8.80,2.73
510.41,-13.97,-30.37,-11.25,-8.83,2.72
510.41,-13.96,-30.37,-11.25,-8.87,2.72
510.41,-13.97,-30.37,-11.25,-8.89,2.72
510.41,-13.97,-30.37,-11.25,-8.92,2.73
510.41,-13.98,-30.37,-11.25,-8.94,2.74
510.41,-14.00,-30.37,-11.25,-8.99,2.75
510.41,-14.01,-30.37,-11.25,-9.01,2.76
510.41,-14.03,-30.37,-11.25,-9.03,2.79
510.41,-14.06,-30.37,-11.25,-9.04,2.81
510.41,-14.08,-30.37,-11.25,-9.04,2.84
510.41,-14.09,-30.37,-11.25,-9.04,2.85
510.41,-14.10,-30.37,-11.25,-9.04,2.85
510.41,-14.10,-30.37,-11.25,-9.03,2.85
510.41,-14.08,-30.37,-11.25,-9.04,2.84
510.41,-14.05,-30.37,-11.25,-9.04,2.81
510.41,-14.01,-30.37,-11.25,-9.04,2.76
510.41,-13.96,-30.37,-11.25,-9.03,2.72
510.41,-13.93,-30.37,-11.25,-9.03,2.69
510.41,-13.92,-30.37,-11.25,-9.02,2.67
510.41,-13.92,-30.37,-11.25,-9.02,2.67
510.41,-13.90,-30.37,-11.25,-9.02,2.66
510.41,-13.88,-30.37,-11.25,-9.04,2.63
510.41,-13.84,-30.37,-11.25,-9.05,2.60
510.41,-13.82,-30.37,-11.25,-9.08,2.57
510.41,-13.81,-30.37,-11.25,-9.11,2.56
510.41,-13.80,-30.37,-11.25,-9.14,2.55
510.41,-13.77,-30.37,-11.25,-9.18,2.52
510.41,-13.75,-30.37,-11.25,-9.21,2.51
510.41,-13.74,-30.37,-11.25,-9.23,2.50
510.41,-13.73,-30.37,-11.25,-9.24,2.49
510.41,-13.73,-30.37,-11.25,-9.25,2.48
510.41,-13.73,-30.37,-11.25,-9.26,2.49
510.41,-13.73,-30.37,-11.25,-9.26,2.49
510.41,-13.73,-30.37,-11.25,-9.26,2.49
510.41,-13.75,-30.37,-11.25,-9.26,2.50
510.41,-13.78,-30.37,-11.25,-9.24,2.53
510.41,-13.83,-30.37,-11.25,-9.22,2.58
510.41,-13.88,-30.37,-11.25,-9.20,2.64
510.41,-13.93,-30.37,-11.25,-9.17,2.69
510.41,-13.96,-30.37,-11.25,-9.13,2.71
510.41,-13.99,-30.37,-11.25,-9.10,2.74
510.41,-14.02,-30.37,-11.25,-9.07,2.78
510.41,-14.04,-30.37,-11.25,-9.03,2.80
510.41,-14.04,-30.37,-11.25,-9.00,2.80
510.41,-14.02,-30.37,-11.25,-8.96,2.78
510.41,-13.99,-30.37,-11.25,-8.92,2.75
510.41,-13.97,-30.37,-11.25,-8.88,2.72
510.41,-13.96,-30.37,-11.25,-8.83,2.72
510.41,-13.96,-30.37,-11.25,-8.78,2.72
510.41,-13.96,-30.37,-11.25,-8.74,2.71
510.41,-13.94,-30.37,-11.25,-8.70,2.69
510.41,-13.92,-30.37,-11.25,-8.67,2.67
510.41,-13.92,-30.37,-11.25,-8.65,2.67
510.41,-13.92,-30.37,-11.25,-8.62,2.68
